ticket_id,company_id,customer_id,agent_id,created_at,updated_at,closed_at,status,priority,category,subcategory,channel,subject,description,tags,resolution_time_hours,first_response_time_minutes,sla_breached,nps_score,csat_score,sentiment,escalated,reopened_count,related_ticket_ids
TKT000267,COMP00057,CUST00032,,2025-12-24 07:24:54,2025-12-24 20:24:54,,OPEN,CRITICAL,FINANCIAL,MISSING_PAYMENT,PHONE,Pagamento não caiu na conta,Realizei vendas no dia 21/12/2025 no valor de R$ 2190.33 e o valor não foi creditado na minha conta.,FINANCIAL|MISSING_PAYMENT|CHURN_RISK|URGENT,,,FALSE,,,VERY_NEGATIVE,FALSE,0,
TKT000268,COMP00087,CUST00277,AGENT009,2025-11-04 10:48:54,2025-11-04 17:48:54,,IN_PROGRESS,MEDIUM,INFORMATION,HOW_TO,EMAIL,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO|CHURN_RISK,,22,FALSE,,,POSITIVE,FALSE,0,
TKT000269,COMP00037,CUST00229,AGENT022,2026-01-13 02:18:54,2026-01-14 03:18:54,2026-01-14 23:26:42,RESOLVED,HIGH,INFORMATION,HOW_TO,WHATSAPP,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO|SLA_BREACHED,45.13,184,TRUE,,,NEUTRAL,FALSE,0,
TKT000270,COMP00068,CUST00252,AGENT018,2025-12-16 04:33:54,2025-12-16 19:33:54,2025-12-16 05:36:54,CLOSED,HIGH,TECHNICAL,UPDATE_NEEDED,EMAIL,Solicitação de atualização da máquina,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,TECHNICAL|UPDATE_NEEDED,1.05,181,FALSE,,,VERY_NEGATIVE,FALSE,1,
TKT000271,COMP00056,CUST00184,AGENT003,2025-12-29 08:02:54,2025-12-30 08:02:54,2026-01-02 02:05:54,RESOLVED,CRITICAL,TECHNICAL,POS_NOT_WORKING,WHATSAPP,Maquininha não está ligando,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,TECHNICAL|POS_NOT_WORKING|SLA_BREACHED|URGENT,90.05,92,TRUE,,,NEGATIVE,FALSE,0,
TKT000272,COMP00059,CUST00104,AGENT004,2026-01-06 16:03:54,2026-01-08 09:03:54,,IN_PROGRESS,MEDIUM,INFORMATION,HOW_TO,WHATSAPP,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO,,357,FALSE,,,NEUTRAL,TRUE,0,
TKT000273,COMP00017,CUST00098,AGENT013,2026-01-07 11:26:54,2026-01-07 16:26:54,2026-01-13 00:43:42,CLOSED,LOW,TECHNICAL,UPDATE_NEEDED,EMAIL,Solicitação de atualização da máquina,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,TECHNICAL|UPDATE_NEEDED|SLA_BREACHED,133.28,169,TRUE,8,4.86,VERY_NEGATIVE,TRUE,0,
TKT000274,COMP00087,CUST00022,AGENT022,2025-12-22 10:36:54,2025-12-23 21:36:54,2025-12-23 12:03:54,CLOSED,MEDIUM,INFORMATION,HOW_TO,WHATSAPP,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO|SLA_BREACHED|CHURN_RISK,25.45,153,TRUE,1,1.15,POSITIVE,FALSE,0,
TKT000275,COMP00059,CUST00024,AGENT010,2026-01-02 21:19:54,2026-01-03 04:19:54,,IN_PROGRESS,LOW,TECHNICAL,POS_NOT_WORKING,PORTAL,Maquininha não está ligando,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,TECHNICAL|POS_NOT_WORKING,,238,FALSE,,,NEUTRAL,TRUE,0,
TKT000276,COMP00031,CUST00059,AGENT024,2025-12-13 22:13:54,2025-12-15 18:13:54,2025-12-16 18:04:18,CLOSED,MEDIUM,TECHNICAL,CONNECTION_ERROR,CHAT,Erro de conexão com a máquina,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",TECHNICAL|CONNECTION_ERROR|SLA_BREACHED,67.84,35,TRUE,,,NEUTRAL,FALSE,0,
TKT000277,COMP00059,CUST00024,AGENT006,2025-12-05 07:23:54,2025-12-07 04:23:54,,PENDING_CUSTOMER,HIGH,TECHNICAL,CONNECTION_ERROR,WHATSAPP,Erro de conexão com a máquina,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",TECHNICAL|CONNECTION_ERROR,,194,FALSE,,,NEUTRAL,FALSE,0,
TKT000278,COMP00059,CUST00069,AGENT016,2026-01-08 20:48:54,2026-01-09 02:48:54,2026-01-08 22:22:30,CLOSED,LOW,COMMERCIAL,PLAN_CHANGE,WHATSAPP,Quero mudar de plano,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMERCIAL|PLAN_CHANGE,1.56,50,FALSE,,,NEGATIVE,FALSE,0,
TKT000279,COMP00077,CUST00244,AGENT008,2025-11-21 11:18:54,2025-11-21 23:18:54,,PENDING_CUSTOMER,MEDIUM,INFORMATION,HOW_TO,PORTAL,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO,,317,FALSE,,,POSITIVE,FALSE,0,
TKT000280,COMP00086,CUST00046,,2025-12-02 08:05:54,2025-12-02 16:05:54,,OPEN,LOW,COMMERCIAL,PLAN_CHANGE,PORTAL,Quero mudar de plano,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMERCIAL|PLAN_CHANGE,,,FALSE,,,POSITIVE,FALSE,0,
TKT000281,COMP00087,CUST00277,AGENT007,2025-12-13 02:38:54,2025-12-13 10:38:54,2025-12-18 16:34:42,CLOSED,LOW,INFORMATION,HOW_TO,WHATSAPP,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO|SLA_BREACHED|CHURN_RISK,133.93,180,TRUE,,,NEUTRAL,FALSE,0,
TKT000282,COMP00076,CUST00023,AGENT025,2026-01-11 06:09:54,2026-01-12 12:09:54,,PENDING_CUSTOMER,HIGH,FINANCIAL,CHARGEBACK,EMAIL,Estorno indevido na conta,Foi realizado um estorno de R$ 2229.89 na minha conta sem autorização. Preciso entender o motivo e reverter.,FINANCIAL|CHARGEBACK,,27,FALSE,,,POSITIVE,FALSE,0,
TKT000283,COMP00057,CUST00015,AGENT011,2025-12-15 14:23:54,2025-12-16 17:23:54,2025-12-17 00:11:18,CLOSED,MEDIUM,COMPLAINT,LONG_WAIT,EMAIL,Muito tempo de espera no suporte,Estou esperando há 60 minutos para ser atendido. Isso é inaceitável!,COMPLAINT|LONG_WAIT|SLA_BREACHED|CHURN_RISK,33.79,178,TRUE,,,NEGATIVE,FALSE,0,
TKT000284,COMP00073,CUST00212,AGENT014,2025-10-12 04:30:54,2025-10-12 14:30:54,2025-10-13 17:13:30,RESOLVED,LOW,FINANCIAL,CHARGEBACK,PHONE,Estorno indevido na conta,Foi realizado um estorno de R$ 460.3 na minha conta sem autorização. Preciso entender o motivo e reverter.,FINANCIAL|CHARGEBACK,36.71,161,FALSE,,,VERY_NEGATIVE,FALSE,0,
TKT000285,COMP00051,CUST00100,AGENT002,2025-12-02 09:15:54,2025-12-03 03:15:54,,IN_PROGRESS,MEDIUM,FINANCIAL,WRONG_FEE,WHATSAPP,Taxa cobrada incorretamente,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,FINANCIAL|WRONG_FEE,,74,FALSE,,,POSITIVE,FALSE,0,
TKT000286,COMP00035,CUST00176,AGENT020,2026-01-04 07:49:54,2026-01-04 18:49:54,2026-01-08 09:10:18,CLOSED,MEDIUM,TECHNICAL,PIX_ERROR,WHATSAPP,PIX não está funcionando,O pagamento via PIX não está processando. Cliente escaneou o QR Code mas o pagamento não foi aprovado.,TECHNICAL|PIX_ERROR|SLA_BREACHED,97.34,146,TRUE,,,POSITIVE,FALSE,0,
TKT000287,COMP00020,CUST00111,AGENT008,2025-12-06 03:10:54,2025-12-06 19:10:54,2025-12-08 10:30:06,CLOSED,MEDIUM,TECHNICAL,POS_NOT_WORKING,WHATSAPP,Maquininha não está ligando,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,TECHNICAL|POS_NOT_WORKING|SLA_BREACHED,55.32,153,TRUE,9,4.79,POSITIVE,FALSE,0,
TKT000288,COMP00063,CUST00241,AGENT023,2025-11-11 01:25:54,2025-11-11 08:25:54,2025-11-14 05:42:42,RESOLVED,MEDIUM,COMMERCIAL,PLAN_CHANGE,PORTAL,Quero mudar de plano,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMERCIAL|PLAN_CHANGE|SLA_BREACHED,76.28,66,TRUE,,,POSITIVE,FALSE,0,
TKT000289,COMP00017,CUST00209,,2025-09-01 13:05:54,2025-09-02 09:05:54,,OPEN,MEDIUM,FINANCIAL,MISSING_PAYMENT,WHATSAPP,Pagamento não caiu na conta,Realizei vendas no dia 30/08/2025 no valor de R$ 6652.58 e o valor não foi creditado na minha conta.,FINANCIAL|MISSING_PAYMENT,,,FALSE,,,NEUTRAL,FALSE,0,
TKT000290,COMP00005,CUST00013,AGENT012,2025-08-09 02:38:54,2025-08-10 19:38:54,2025-08-12 08:55:06,CLOSED,MEDIUM,TECHNICAL,PIX_ERROR,PORTAL,PIX não está funcionando,O pagamento via PIX não está processando. Cliente escaneou o QR Code mas o pagamento não foi aprovado.,TECHNICAL|PIX_ERROR|SLA_BREACHED,78.27,167,TRUE,10,1.28,NEGATIVE,TRUE,0,
TKT000291,COMP00077,CUST00139,AGENT003,2025-11-18 21:53:54,2025-11-20 13:53:54,2025-11-25 01:56:18,CLOSED,HIGH,COMPLAINT,SYSTEM_DOWN,EMAIL,Sistema fora do ar há horas,O sistema está fora do ar desde as X900h e estou perdendo vendas. Preciso de solução urgente!,COMPLAINT|SYSTEM_DOWN|SLA_BREACHED,148.04,193,TRUE,,,VERY_NEGATIVE,TRUE,0,
TKT000292,COMP00059,CUST00021,AGENT005,2025-12-26 11:46:54,2025-12-27 09:46:54,2025-12-28 04:15:06,RESOLVED,HIGH,COMPLAINT,POOR_SERVICE,PORTAL,Insatisfação com atendimento,Estou muito insatisfeito com o atendimento. Já abri 2 chamados e ninguém resolve meu problema.,COMPLAINT|POOR_SERVICE|SLA_BREACHED,40.47,34,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000293,COMP00076,CUST00116,AGENT012,2025-12-30 08:55:54,2025-12-31 07:55:54,2026-01-02 13:12:42,RESOLVED,LOW,INFORMATION,HOW_TO,WHATSAPP,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO|SLA_BREACHED,76.28,133,TRUE,,,POSITIVE,FALSE,0,
TKT000294,COMP00059,CUST00273,AGENT003,2025-10-05 02:48:54,2025-10-05 15:48:54,2025-10-11 08:42:18,CLOSED,HIGH,FINANCIAL,WRONG_FEE,EMAIL,Taxa cobrada incorretamente,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,FINANCIAL|WRONG_FEE|SLA_BREACHED,149.89,122,TRUE,6,4.59,NEGATIVE,TRUE,0,
TKT000295,COMP00008,CUST00076,,2025-12-14 10:54:54,2025-12-16 06:54:54,,OPEN,MEDIUM,INFORMATION,HOW_TO,WHATSAPP,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO,,,FALSE,,,POSITIVE,FALSE,0,
TKT000296,COMP00043,CUST00011,AGENT017,2025-12-31 15:26:54,2026-01-02 09:26:54,2026-01-03 00:12:30,CLOSED,HIGH,TECHNICAL,CARD_NOT_READING,PORTAL,Máquina não lê o cartão,A leitora de cartão não está funcionando. Tentei limpar mas continua com problema.,TECHNICAL|CARD_NOT_READING|SLA_BREACHED,56.76,153,TRUE,10,4.15,VERY_NEGATIVE,FALSE,0,
TKT000297,COMP00039,CUST00281,AGENT009,2025-12-19 07:51:54,2025-12-19 22:51:54,2025-12-22 17:28:30,CLOSED,LOW,TECHNICAL,PIX_ERROR,PHONE,PIX não está funcionando,O pagamento via PIX não está processando. Cliente escaneou o QR Code mas o pagamento não foi aprovado.,TECHNICAL|PIX_ERROR|SLA_BREACHED,81.61,78,TRUE,,,POSITIVE,FALSE,0,
TKT000298,COMP00085,CUST00086,AGENT023,2025-12-03 11:42:54,2025-12-05 08:42:54,,IN_PROGRESS,LOW,COMPLAINT,POOR_SERVICE,PHONE,Insatisfação com atendimento,Estou muito insatisfeito com o atendimento. Já abri 4 chamados e ninguém resolve meu problema.,COMPLAINT|POOR_SERVICE|CHURN_RISK,,468,FALSE,,,NEGATIVE,FALSE,0,
TKT000299,COMP00024,CUST00163,AGENT002,2025-12-07 03:11:54,2025-12-08 22:11:54,,IN_PROGRESS,MEDIUM,FINANCIAL,WRONG_FEE,PHONE,Taxa cobrada incorretamente,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,FINANCIAL|WRONG_FEE|CHURN_RISK,,167,FALSE,,,NEGATIVE,FALSE,0,
TKT000300,COMP00004,CUST00084,AGENT005,2025-12-11 13:29:54,2025-12-12 19:29:54,2025-12-18 01:24:30,RESOLVED,MEDIUM,TECHNICAL,POS_NOT_WORKING,PORTAL,Maquininha não está ligando,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,TECHNICAL|POS_NOT_WORKING|SLA_BREACHED,155.91,44,TRUE,,,POSITIVE,FALSE,0,
TKT000301,COMP00048,CUST00152,AGENT024,2025-12-16 07:39:54,2025-12-17 12:39:54,2025-12-18 16:53:42,CLOSED,HIGH,COMPLAINT,SYSTEM_DOWN,PHONE,Sistema fora do ar há horas,O sistema está fora do ar desde as X900h e estou perdendo vendas. Preciso de solução urgente!,COMPLAINT|SYSTEM_DOWN|SLA_BREACHED,57.23,33,TRUE,,,NEGATIVE,FALSE,0,
TKT000302,COMP00005,CUST00013,,2025-12-23 09:59:54,2025-12-25 03:59:54,,OPEN,LOW,FINANCIAL,WRONG_FEE,PORTAL,Taxa cobrada incorretamente,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,FINANCIAL|WRONG_FEE,,,FALSE,,,NEUTRAL,FALSE,0,
TKT000303,COMP00031,CUST00143,AGENT003,2026-01-05 14:53:54,2026-01-06 23:53:54,2026-01-08 09:28:06,RESOLVED,MEDIUM,TECHNICAL,CARD_NOT_READING,PORTAL,Máquina não lê o cartão,A leitora de cartão não está funcionando. Tentei limpar mas continua com problema.,TECHNICAL|CARD_NOT_READING|SLA_BREACHED,66.57,130,TRUE,,,NEGATIVE,FALSE,1,
TKT000304,COMP00086,CUST00185,AGENT010,2025-12-22 18:33:54,2025-12-23 17:33:54,2025-12-25 05:54:54,RESOLVED,LOW,COMMERCIAL,PLAN_CHANGE,PHONE,Quero mudar de plano,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMERCIAL|PLAN_CHANGE|SLA_BREACHED,59.35,119,TRUE,,,POSITIVE,FALSE,0,
TKT000305,COMP00006,CUST00213,AGENT014,2025-10-27 08:17:54,2025-10-27 17:17:54,2025-11-02 04:44:54,CLOSED,MEDIUM,FINANCIAL,RECEIPT_ERROR,EMAIL,Comprovante não foi emitido,Fiz uma venda de R$ 3667.2 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,FINANCIAL|RECEIPT_ERROR|SLA_BREACHED|CHURN_RISK,140.45,158,TRUE,3,2.21,NEGATIVE,FALSE,0,
TKT000306,COMP00100,CUST00193,AGENT023,2026-01-10 03:47:54,2026-01-11 16:47:54,2026-01-15 10:47:54,RESOLVED,MEDIUM,COMPLAINT,LONG_WAIT,PHONE,Muito tempo de espera no suporte,Estou esperando há 64 minutos para ser atendido. Isso é inaceitável!,COMPLAINT|LONG_WAIT|SLA_BREACHED,127.0,40,TRUE,,,NEGATIVE,FALSE,0,
TKT000307,COMP00068,CUST00252,AGENT015,2026-01-12 07:34:54,2026-01-12 22:34:54,,PENDING_CUSTOMER,MEDIUM,COMPLAINT,SYSTEM_DOWN,PHONE,Sistema fora do ar há horas,O sistema está fora do ar desde as X900h e estou perdendo vendas. Preciso de solução urgente!,COMPLAINT|SYSTEM_DOWN,,18,FALSE,,,NEGATIVE,FALSE,1,
TKT000308,COMP00048,CUST00242,AGENT001,2026-01-07 19:30:54,2026-01-08 03:30:54,2026-01-13 04:06:18,CLOSED,MEDIUM,FINANCIAL,MISSING_PAYMENT,PORTAL,Pagamento não caiu na conta,Realizei vendas no dia 03/01/2026 no valor de R$ 2204.04 e o valor não foi creditado na minha conta.,FINANCIAL|MISSING_PAYMENT|SLA_BREACHED,128.59,131,TRUE,,,POSITIVE,FALSE,0,
TKT000309,COMP00073,CUST00290,AGENT004,2025-12-19 08:47:54,2025-12-20 08:47:54,2025-12-22 23:08:54,RESOLVED,MEDIUM,INFORMATION,HOW_TO,CHAT,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO|SLA_BREACHED,86.35,152,TRUE,,,POSITIVE,FALSE,0,
TKT000310,COMP00009,CUST00164,AGENT014,2025-12-16 19:19:54,2025-12-18 12:19:54,,IN_PROGRESS,LOW,FINANCIAL,WRONG_FEE,EMAIL,Taxa cobrada incorretamente,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,FINANCIAL|WRONG_FEE|CHURN_RISK,,471,FALSE,,,NEGATIVE,FALSE,0,
TKT000311,COMP00075,CUST00040,AGENT011,2025-12-12 21:16:54,2025-12-14 17:16:54,2025-12-18 11:45:42,CLOSED,MEDIUM,FINANCIAL,RECEIPT_ERROR,PHONE,Comprovante não foi emitido,Fiz uma venda de R$ 563.09 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,FINANCIAL|RECEIPT_ERROR|SLA_BREACHED,134.48,74,TRUE,5,1.38,NEGATIVE,TRUE,0,
TKT000312,COMP00084,CUST00191,AGENT008,2025-11-01 04:06:54,2025-11-01 17:06:54,,IN_PROGRESS,LOW,COMPLAINT,LONG_WAIT,WHATSAPP,Muito tempo de espera no suporte,Estou esperando há 50 minutos para ser atendido. Isso é inaceitável!,COMPLAINT|LONG_WAIT|CHURN_RISK,,412,FALSE,,,NEGATIVE,FALSE,0,
TKT000313,COMP00092,CUST00068,AGENT017,2025-09-25 02:05:54,2025-09-26 00:05:54,2025-09-26 07:26:18,RESOLVED,CRITICAL,FINANCIAL,MISSING_PAYMENT,EMAIL,Pagamento não caiu na conta,Realizei vendas no dia 22/09/2025 no valor de R$ 1820.63 e o valor não foi creditado na minha conta.,FINANCIAL|MISSING_PAYMENT|SLA_BREACHED|CHURN_RISK|URGENT,29.34,82,TRUE,,,NEGATIVE,FALSE,1,
TKT000314,COMP00041,CUST00073,,2025-11-22 08:19:54,2025-11-22 16:19:54,,OPEN,MEDIUM,FINANCIAL,CHARGEBACK,EMAIL,Estorno indevido na conta,Foi realizado um estorno de R$ 738.07 na minha conta sem autorização. Preciso entender o motivo e reverter.,FINANCIAL|CHARGEBACK|CHURN_RISK,,,FALSE,,,POSITIVE,FALSE,0,
TKT000315,COMP00087,CUST00022,AGENT004,2026-01-05 15:37:54,2026-01-06 08:37:54,2026-01-05 23:22:54,RESOLVED,LOW,INFORMATION,HOW_TO,EMAIL,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO|CHURN_RISK,7.75,82,FALSE,,,POSITIVE,FALSE,1,
TKT000316,COMP00011,CUST00106,AGENT024,2025-12-06 11:16:54,2025-12-07 05:16:54,2025-12-13 02:42:06,RESOLVED,LOW,INFORMATION,HOW_TO,PHONE,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO|SLA_BREACHED|CHURN_RISK,159.42,94,TRUE,,,NEUTRAL,FALSE,0,
TKT000317,COMP00057,CUST00124,AGENT007,2025-12-13 15:21:54,2025-12-15 13:21:54,2025-12-14 23:56:42,RESOLVED,LOW,TECHNICAL,CARD_NOT_READING,PORTAL,Máquina não lê o cartão,A leitora de cartão não está funcionando. Tentei limpar mas continua com problema.,TECHNICAL|CARD_NOT_READING|CHURN_RISK,32.58,77,FALSE,,,NEUTRAL,TRUE,0,
TKT000318,COMP00014,CUST00110,AGENT022,2025-09-27 18:57:54,2025-09-28 01:57:54,2025-09-29 01:45:18,CLOSED,LOW,FINANCIAL,WRONG_FEE,PHONE,Taxa cobrada incorretamente,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,FINANCIAL|WRONG_FEE,30.79,95,FALSE,,,VERY_NEGATIVE,FALSE,0,
TKT000319,COMP00074,CUST00161,AGENT010,2026-01-08 13:54:54,2026-01-10 01:54:54,2026-01-13 15:22:30,RESOLVED,LOW,TECHNICAL,PIX_ERROR,WHATSAPP,PIX não está funcionando,O pagamento via PIX não está processando. Cliente escaneou o QR Code mas o pagamento não foi aprovado.,TECHNICAL|PIX_ERROR|SLA_BREACHED|CHURN_RISK,121.46,26,TRUE,,,NEGATIVE,TRUE,0,
TKT000320,COMP00064,CUST00160,AGENT007,2025-11-22 03:13:54,2025-11-22 08:13:54,,PENDING_CUSTOMER,HIGH,COMPLAINT,POOR_SERVICE,CHAT,Insatisfação com atendimento,Estou muito insatisfeito com o atendimento. Já abri 5 chamados e ninguém resolve meu problema.,COMPLAINT|POOR_SERVICE,,463,FALSE,,,VERY_NEGATIVE,FALSE,2,
TKT000321,COMP00068,CUST00252,AGENT023,2025-11-25 04:59:54,2025-11-26 18:59:54,,IN_PROGRESS,LOW,COMPLAINT,POOR_SERVICE,EMAIL,Insatisfação com atendimento,Estou muito insatisfeito com o atendimento. Já abri 2 chamados e ninguém resolve meu problema.,COMPLAINT|POOR_SERVICE,,57,FALSE,,,NEGATIVE,FALSE,0,
TKT000322,COMP00015,CUST00103,AGENT023,2025-12-05 05:20:54,2025-12-06 19:20:54,2025-12-09 09:17:18,CLOSED,LOW,FINANCIAL,CHARGEBACK,CHAT,Estorno indevido na conta,Foi realizado um estorno de R$ 4206.73 na minha conta sem autorização. Preciso entender o motivo e reverter.,FINANCIAL|CHARGEBACK|SLA_BREACHED|CHURN_RISK,99.94,198,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000323,COMP00011,CUST00208,AGENT009,2025-07-30 01:10:54,2025-07-31 09:10:54,2025-08-02 12:58:18,CLOSED,LOW,TECHNICAL,PIX_ERROR,EMAIL,PIX não está funcionando,O pagamento via PIX não está processando. Cliente escaneou o QR Code mas o pagamento não foi aprovado.,TECHNICAL|PIX_ERROR|SLA_BREACHED|CHURN_RISK,83.79,165,TRUE,,,POSITIVE,FALSE,0,
TKT000324,COMP00089,CUST00256,AGENT020,2025-11-24 12:03:54,2025-11-26 04:03:54,2025-11-25 04:42:18,CLOSED,LOW,COMPLAINT,SYSTEM_DOWN,PHONE,Sistema fora do ar há horas,O sistema está fora do ar desde as X900h e estou perdendo vendas. Preciso de solução urgente!,COMPLAINT|SYSTEM_DOWN,16.64,24,FALSE,8,4.07,VERY_NEGATIVE,FALSE,0,
TKT000325,COMP00099,CUST00259,AGENT025,2026-01-02 06:36:54,2026-01-02 09:36:54,2026-01-09 05:03:18,RESOLVED,LOW,TECHNICAL,CARD_NOT_READING,WHATSAPP,Máquina não lê o cartão,A leitora de cartão não está funcionando. Tentei limpar mas continua com problema.,TECHNICAL|CARD_NOT_READING|SLA_BREACHED|CHURN_RISK,166.44,230,TRUE,,,POSITIVE,FALSE,1,
TKT000326,COMP00028,CUST00227,AGENT014,2025-12-17 16:16:54,2025-12-18 01:16:54,2025-12-19 21:07:18,CLOSED,LOW,COMPLAINT,POOR_SERVICE,PORTAL,Insatisfação com atendimento,Estou muito insatisfeito com o atendimento. Já abri 4 chamados e ninguém resolve meu problema.,COMPLAINT|POOR_SERVICE|SLA_BREACHED,52.84,104,TRUE,1,3.28,VERY_NEGATIVE,FALSE,0,
TKT000327,COMP00077,CUST00244,AGENT013,2025-12-08 11:55:54,2025-12-10 03:55:54,2025-12-13 05:44:30,RESOLVED,MEDIUM,TECHNICAL,POS_NOT_WORKING,CHAT,Maquininha não está ligando,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,TECHNICAL|POS_NOT_WORKING|SLA_BREACHED,113.81,201,TRUE,,,NEGATIVE,TRUE,0,
TKT000328,COMP00010,CUST00066,AGENT021,2025-10-19 05:36:54,2025-10-20 03:36:54,2025-10-21 21:51:54,RESOLVED,HIGH,TECHNICAL,UPDATE_NEEDED,CHAT,Solicitação de atualização da máquina,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,TECHNICAL|UPDATE_NEEDED|SLA_BREACHED|CHURN_RISK,64.25,114,TRUE,,,NEGATIVE,FALSE,0,
TKT000329,COMP00007,CUST00126,,2026-01-01 21:08:54,2026-01-02 17:08:54,,OPEN,MEDIUM,COMPLAINT,SYSTEM_DOWN,CHAT,Sistema fora do ar há horas,O sistema está fora do ar desde as X900h e estou perdendo vendas. Preciso de solução urgente!,COMPLAINT|SYSTEM_DOWN,,,FALSE,,,NEGATIVE,FALSE,0,
TKT000330,COMP00064,CUST00020,AGENT019,2025-12-17 03:51:54,2025-12-17 05:51:54,,PENDING_CUSTOMER,MEDIUM,COMPLAINT,POOR_SERVICE,PORTAL,Insatisfação com atendimento,Estou muito insatisfeito com o atendimento. Já abri 5 chamados e ninguém resolve meu problema.,COMPLAINT|POOR_SERVICE,,167,FALSE,,,VERY_NEGATIVE,FALSE,0,
TKT000331,COMP00067,CUST00251,AGENT022,2026-01-08 20:14:54,2026-01-09 18:14:54,2026-01-10 00:39:30,RESOLVED,HIGH,FINANCIAL,WRONG_FEE,WHATSAPP,Taxa cobrada incorretamente,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,FINANCIAL|WRONG_FEE|SLA_BREACHED|CHURN_RISK,28.41,81,TRUE,,,NEGATIVE,FALSE,0,
TKT000332,COMP00034,CUST00039,AGENT008,2025-10-18 00:14:54,2025-10-19 16:14:54,2025-10-23 05:10:42,CLOSED,MEDIUM,FINANCIAL,MISSING_PAYMENT,PORTAL,Pagamento não caiu na conta,Realizei vendas no dia 15/10/2025 no valor de R$ 951.55 e o valor não foi creditado na minha conta.,FINANCIAL|MISSING_PAYMENT|SLA_BREACHED,124.93,28,TRUE,,,POSITIVE,FALSE,0,
TKT000333,COMP00039,CUST00272,AGENT010,2025-12-16 11:05:54,2025-12-17 15:05:54,2025-12-21 02:43:42,CLOSED,MEDIUM,FINANCIAL,RECEIPT_ERROR,PORTAL,Comprovante não foi emitido,Fiz uma venda de R$ 475.64 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,FINANCIAL|RECEIPT_ERROR|SLA_BREACHED,111.63,85,TRUE,6,2.01,VERY_NEGATIVE,FALSE,0,
TKT000334,COMP00043,CUST00265,AGENT009,2025-10-12 22:56:54,2025-10-14 15:56:54,2025-10-16 16:40:42,CLOSED,HIGH,FINANCIAL,CHARGEBACK,PORTAL,Estorno indevido na conta,Foi realizado um estorno de R$ 3337.95 na minha conta sem autorização. Preciso entender o motivo e reverter.,FINANCIAL|CHARGEBACK|SLA_BREACHED,89.73,162,TRUE,,,VERY_NEGATIVE,FALSE,0,
